"POLITICO";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"URZENI ROCHA";"URZENI ROCHA";"PSD";"RR";"5829190";"2011";"54";"dep_5829190.jpg"
"ANSELMO DE JESUS";"ANSELMO DE JESUS";"PT";"RO";"5829189";"2011";"54";"dep_5829189.jpg"
"MANUEL ROSA NECA";"MANUEL ROSA NECA";"PR";"RJ";"5829188";"2011";"54";"dep_5829188.jpg"
"EURICO JUNIOR";"EURICO JUNIOR";"PV";"RJ";"5829187";"2011";"54";"dep_5829187.jpg"
"NILMARIO MIRANDA";"NILMARIO MIRANDA";"PT";"MG";"5829185";"2011";"54";"dep_5829185.jpg"
"MARGARIDA SALOMAO";"MARGARIDA SALOMAO";"PT";"MG";"5829184";"2011";"54";"dep_5829184.jpg"
"LUIZ DE DEUS";"LUIZ DE DEUS";"DEM";"BA";"5829183";"2011";"54";"dep_5829183.jpg"
"PAULAO";"PAULAO";"PT";"AL";"5829182";"2011";"54";"dep_5829182.jpg"
"FRANCISCO TENORIO";"FRANCISCO TENORIO";"PMN";"AL";"5829181";"2011";"54";"dep_5829181.jpg"
"MAJOR FABIO";"MAJOR FABIO";"PROS";"PB";"5829172";"2011";"54";"dep_5829172.jpg"
"NILSON LEITAO";"NILSON LEITAO";"PSDB";"MT";"534005";"2011";"54";"dep_534005.jpg"
"MAGDA MOFATTO";"MAGDA MOFATTO";"PR";"GO";"534002";"2011";"54";"dep_534002.jpg"
"DR. UBIALI";"DR. UBIALI";"PSB";"SP";"533383";"2011";"54";"dep_533383.jpg"
"SILVIO TORRES";"SILVIO TORRES";"PSDB";"SP";"533310";"2011";"54";"dep_533310.jpg"
"ELEUSES PAIVA";"ELEUSES PAIVA";"PSD";"SP";"533309";"2011";"54";"dep_533309.jpg"
"VANDERLEI MACRIS";"VANDERLEI MACRIS";"PSDB";"SP";"533308";"2011";"54";"dep_533308.jpg"
"VANDERLEI SIRAQUE";"VANDERLEI SIRAQUE";"PT";"SP";"533238";"2011";"54";"dep_533238.jpg"
"MARCOS ROGERIO";"MARCOS ROGERIO";"PDT";"RO";"532900";"2011";"54";"dep_532900.jpg"
"DR. CARLOS ALBERTO";"DR. CARLOS ALBERTO";"PMN";"RJ";"532384";"2011";"54";"dep_532384.jpg"
"PAULO FEIJO";"PAULO FEIJO";"PR";"RJ";"532214";"2011";"54";"dep_532214.jpg"
"LUIZ NISHIMORI";"LUIZ NISHIMORI";"PR";"PR";"532007";"2011";"54";"dep_532007.jpg"
"ODILIO BALBINOTTI";"ODILIO BALBINOTTI";"PMDB";"PR";"531977";"2011";"54";"dep_531977.jpg"
"VILALBA";"VILALBA";"PP";"PE";"531878";"2011";"54";"dep_531878.jpg"
"PAULO RUBEM SANTIAGO";"PAULO RUBEM SANTIAGO";"PDT";"PE";"531877";"2011";"54";"dep_531877.jpg"
"LUIZ OTAVIO";"LUIZ OTAVIO";"PMDB";"PA";"531783";"2011";"54";"dep_531783.jpg"
"DUDIMAR PAXIUBA";"DUDIMAR PAXIUBA";"PROS";"PA";"531760";"2011";"54";"dep_531760.jpg"
"ROBERTO DORNER";"ROBERTO DORNER";"PSD";"MT";"531707";"2011";"54";"dep_531707.jpg"
"STEFANO AGUIAR";"STEFANO AGUIAR";"PSB";"MG";"531619";"2011";"54";"dep_531619.jpg"
"JAIRO ATAIDE";"JAIRO ATAIDE";"DEM";"MG";"531199";"2011";"54";"dep_531199.jpg"
"JOAO BITTAR";"JOAO BITTAR";"DEM";"MG";"531198";"2011";"54";"dep_531198.jpg"
"BONIFACIO DE ANDRADA";"BONIFACIO DE ANDRADA";"PSDB";"MG";"531197";"2011";"54";"dep_531197.jpg"
"VITOR PENIDO";"VITOR PENIDO";"DEM";"MG";"531196";"2011";"54";"dep_531196.jpg"
"WEVERTON ROCHA";"WEVERTON ROCHA";"PDT";"MA";"531099";"2011";"54";"dep_531099.jpg"
"DAVI ALVES SILVA JUNIOR";"DAVI ALVES SILVA JUNIOR";"PR";"MA";"531069";"2011";"54";"dep_531069.jpg"
"CAMILO COLA";"CAMILO COLA";"PMDB";"ES";"530941";"2011";"54";"dep_530941.jpg"
"POLICARPO";"POLICARPO";"PT";"DF";"530896";"2011";"54";"dep_530896.jpg"
"MARIO FEITOZA";"MARIO FEITOZA";"PMDB";"CE";"530829";"2011";"54";"dep_530829.jpg"
"EMILIANO JOSE";"EMILIANO JOSE";"PT";"BA";"530660";"2011";"54";"dep_530660.jpg"
"ACELINO POPO";"ACELINO POPO";"PRB";"BA";"530659";"2011";"54";"dep_530659.jpg"
"PROFESSORA DORINHA SEABRA REZENDE";"PROFESSORA DORINHA SEABRA REZENDE";"DEM";"TO";"530217";"2011";"54";"dep_530217.jpg"
"IRAJA ABREU";"IRAJA ABREU";"PSD";"TO";"530216";"2011";"54";"dep_530216.jpg"
"CESAR HALUM";"CESAR HALUM";"PRB";"TO";"530215";"2011";"54";"dep_530215.jpg"
"JUNIOR COIMBRA";"JUNIOR COIMBRA";"PMDB";"TO";"530214";"2011";"54";"dep_530214.jpg"
"ANGELO AGNOLIN";"ANGELO AGNOLIN";"PDT";"TO";"530213";"2011";"54";"dep_530213.jpg"
"DELEGADO PROTOGENES";"DELEGADO PROTOGENES";"PCdoB";"SP";"530212";"2011";"54";"dep_530212.jpg"
"BRUNA FURLAN";"BRUNA FURLAN";"PSDB";"SP";"530211";"2011";"54";"dep_530211.jpg"
"VAZ DE LIMA";"VAZ DE LIMA";"PSDB";"SP";"530210";"2011";"54";"dep_530210.jpg"
"LUIZ FERNANDO MACHADO";"LUIZ FERNANDO MACHADO";"PSDB";"SP";"530209";"2011";"54";"dep_530209.jpg"
"WILLIAM DIB";"WILLIAM DIB";"PSDB";"SP";"530208";"2011";"54";"dep_530208.jpg"
"MARA GABRILLI";"MARA GABRILLI";"PSDB";"SP";"530207";"2011";"54";"dep_530207.jpg"
"RICARDO IZAR";"RICARDO IZAR";"PSD";"SP";"530206";"2011";"54";"dep_530206.jpg"
"PENNA";"PENNA";"PV";"SP";"530204";"2011";"54";"dep_530204.jpg"
"GUILHERME MUSSI";"GUILHERME MUSSI";"PP";"SP";"530203";"2011";"54";"dep_530203.jpg"
"KEIKO OTA";"KEIKO OTA";"PSB";"SP";"530202";"2011";"54";"dep_530202.jpg"
"ELI CORREA FILHO";"ELI CORREA FILHO";"DEM";"SP";"530199";"2011";"54";"dep_530199.jpg"
"JUNJI ABE";"JUNJI ABE";"PSD";"SP";"530198";"2011";"54";"dep_530198.jpg"
"RODRIGO GARCIA";"RODRIGO GARCIA";"DEM";"SP";"530197";"2011";"54";"dep_530197.jpg"
"ALEXANDRE LEITE";"ALEXANDRE LEITE";"DEM";"SP";"530196";"2011";"54";"dep_530196.jpg"
"ROBERTO FREIRE";"ROBERTO FREIRE";"PPS";"SP";"530195";"2011";"54";"dep_530195.jpg"
"PAULO FREIRE";"PAULO FREIRE";"PR";"SP";"530194";"2011";"54";"dep_530194.jpg"
"TIRIRICA";"TIRIRICA";"PR";"SP";"530193";"2011";"54";"dep_530193.jpg"
"MARCELO AGUIAR";"MARCELO AGUIAR";"DEM";"SP";"530192";"2011";"54";"dep_530192.jpg"
"PASTOR MARCO FELICIANO";"PASTOR MARCO FELICIANO";"PSC";"SP";"530191";"2011";"54";"dep_530191.jpg"
"NEWTON LIMA";"NEWTON LIMA";"PT";"SP";"530188";"2011";"54";"dep_530188.jpg"
"VICENTE CANDIDO";"VICENTE CANDIDO";"PT";"SP";"530186";"2011";"54";"dep_530186.jpg"
"SALVADOR ZIMBALDI";"SALVADOR ZIMBALDI";"PROS";"SP";"530185";"2011";"54";"dep_530185.jpg"
"MISSIONARIO JOSE OLIMPIO";"MISSIONARIO JOSE OLIMPIO";"PP";"SP";"530184";"2011";"54";"dep_530184.jpg"
"OTONIEL LIMA";"OTONIEL LIMA";"PRB";"SP";"530183";"2011";"54";"dep_530183.jpg"
"ANDRE MOURA";"ANDRE MOURA";"PSC";"SE";"530182";"2011";"54";"dep_530182.jpg"
"ALMEIDA LIMA";"ALMEIDA LIMA";"PMDB";"SE";"530181";"2011";"54";"dep_530181.jpg"
"MARCIO MACEDO";"MARCIO MACEDO";"PT";"SE";"530180";"2011";"54";"dep_530180.jpg"
"ROGERIO CARVALHO";"ROGERIO CARVALHO";"PT";"SE";"530179";"2011";"54";"dep_530179.jpg"
"MARCO TEBALDI";"MARCO TEBALDI";"PSDB";"SC";"530177";"2011";"54";"dep_530177.jpg"
"JORGINHO MELLO";"JORGINHO MELLO";"PR";"SC";"530176";"2011";"54";"dep_530176.jpg"
"ONOFRE SANTO AGOSTINI";"ONOFRE SANTO AGOSTINI";"PSD";"SC";"530175";"2011";"54";"dep_530175.jpg"
"JOAO RODRIGUES";"JOAO RODRIGUES";"PSD";"SC";"530174";"2011";"54";"dep_530174.jpg"
"ROGERIO PENINHA MENDONCA";"ROGERIO PENINHA MENDONCA";"PMDB";"SC";"530173";"2011";"54";"dep_530173.jpg"
"RONALDO BENEDET";"RONALDO BENEDET";"PMDB";"SC";"530172";"2011";"54";"dep_530172.jpg"
"PEDRO UCZAI";"PEDRO UCZAI";"PT";"SC";"530171";"2011";"54";"dep_530171.jpg"
"LUCI CHOINACKI";"LUCI CHOINACKI";"PT";"SC";"530170";"2011";"54";"dep_530170.jpg"
"ESPERIDIAO AMIN";"ESPERIDIAO AMIN";"PP";"SC";"530169";"2011";"54";"dep_530169.jpg"
"ASSIS MELO";"ASSIS MELO";"PCdoB";"RS";"530168";"2011";"54";"dep_530168.jpg"
"NELSON MARCHEZAN JUNIOR";"NELSON MARCHEZAN JUNIOR";"PSDB";"RS";"530167";"2011";"54";"dep_530167.jpg"
"JOSE STEDILE";"JOSE STEDILE";"PSB";"RS";"530166";"2011";"54";"dep_530166.jpg"
"ALEXANDRE ROSO";"ALEXANDRE ROSO";"PSB";"RS";"530165";"2011";"54";"dep_530165.jpg"
"ALCEU MOREIRA";"ALCEU MOREIRA";"PMDB";"RS";"530164";"2011";"54";"dep_530164.jpg"
"DANRLEI DE DEUS HINTERHOLZ";"DANRLEI DE DEUS HINTERHOLZ";"PSD";"RS";"530163";"2011";"54";"dep_530163.jpg"
"MARCON";"MARCON";"PT";"RS";"530162";"2011";"54";"dep_530162.jpg"
"BOHN GASS";"BOHN GASS";"PT";"RS";"530161";"2011";"54";"dep_530161.jpg"
"RONALDO ZULKE";"RONALDO ZULKE";"PT";"RS";"530160";"2011";"54";"dep_530160.jpg"
"GIOVANI CHERINI";"GIOVANI CHERINI";"PDT";"RS";"530159";"2011";"54";"dep_530159.jpg"
"JERONIMO GOERGEN";"JERONIMO GOERGEN";"PP";"RS";"530158";"2011";"54";"dep_530158.jpg"
"CHICO DAS VERDURAS";"CHICO DAS VERDURAS";"PRP";"RR";"530156";"2011";"54";"dep_530156.jpg"
"RAUL LIMA";"RAUL LIMA";"PP";"RR";"530153";"2011";"54";"dep_530153.jpg"
"JHONATAN DE JESUS";"JHONATAN DE JESUS";"PRB";"RR";"530152";"2011";"54";"dep_530152.jpg"
"NILTON CAPIXABA";"NILTON CAPIXABA";"PTB";"RO";"530151";"2011";"54";"dep_530151.jpg"
"PADRE TON";"PADRE TON";"PT";"RO";"530150";"2011";"54";"dep_530150.jpg"
"CARLOS MAGNO";"CARLOS MAGNO";"PP";"RO";"530149";"2011";"54";"dep_530149.jpg"
"JANDIRA FEGHALI";"JANDIRA FEGHALI";"PCdoB";"RJ";"530146";"2011";"54";"dep_530146.jpg"
"JEAN WYLLYS";"JEAN WYLLYS";"PSOL";"RJ";"530145";"2011";"54";"dep_530145.jpg"
"ALFREDO SIRKIS";"ALFREDO SIRKIS";"PSB";"RJ";"530143";"2011";"54";"dep_530143.jpg"
"ROMARIO";"ROMARIO";"PSB";"RJ";"530142";"2011";"54";"dep_530142.jpg"
"AUREO";"AUREO";"SD";"RJ";"530141";"2011";"54";"dep_530141.jpg"
"STEPAN NERCESSIAN";"STEPAN NERCESSIAN";"PPS";"RJ";"530140";"2011";"54";"dep_530140.jpg"
"FRANCISCO FLORIANO";"FRANCISCO FLORIANO";"PR";"RJ";"530139";"2011";"54";"dep_530139.jpg"
"ZOINHO";"ZOINHO";"PR";"RJ";"530138";"2011";"54";"dep_530138.jpg"
"ANTHONY GAROTINHO";"ANTHONY GAROTINHO";"PR";"RJ";"530137";"2011";"54";"dep_530137.jpg"
"LILIAM SA";"LILIAM SA";"PROS";"RJ";"530136";"2011";"54";"dep_530136.jpg"
"ADRIAN";"ADRIAN";"PMDB";"RJ";"530135";"2011";"54";"dep_530135.jpg"
"WASHINGTON REIS";"WASHINGTON REIS";"PMDB";"RJ";"530134";"2011";"54";"dep_530134.jpg"
"BENEDITA DA SILVA";"BENEDITA DA SILVA";"PT";"RJ";"530131";"2011";"54";"dep_530131.jpg"
"ALESSANDRO MOLON";"ALESSANDRO MOLON";"PT";"RJ";"530130";"2011";"54";"dep_530130.jpg"
"SERGIO ZVEITER";"SERGIO ZVEITER";"PSD";"RJ";"530129";"2011";"54";"dep_530129.jpg"
"MARCELO MATOS";"MARCELO MATOS";"PDT";"RJ";"530128";"2011";"54";"dep_530128.jpg"
"JULIO LOPES";"JULIO LOPES";"PP";"RJ";"530127";"2011";"54";"dep_530127.jpg"
"VITOR PAULO";"VITOR PAULO";"PRB";"RJ";"530126";"2011";"54";"dep_530126.jpg"
"ROSANE FERREIRA";"ROSANE FERREIRA";"PV";"PR";"530124";"2011";"54";"dep_530124.jpg"
"LEOPOLDO MEYER";"LEOPOLDO MEYER";"PSB";"PR";"530123";"2011";"54";"dep_530123.jpg"
"SANDRO ALEX";"SANDRO ALEX";"PPS";"PR";"530122";"2011";"54";"dep_530122.jpg"
"RUBENS BUENO";"RUBENS BUENO";"PPS";"PR";"530121";"2011";"54";"dep_530121.jpg"
"NELSON PADOVANI";"NELSON PADOVANI";"PSC";"PR";"530120";"2011";"54";"dep_530120.jpg"
"EDMAR ARRUDA";"EDMAR ARRUDA";"PSC";"PR";"530119";"2011";"54";"dep_530119.jpg"
"JOAO ARRUDA";"JOAO ARRUDA";"PMDB";"PR";"530118";"2011";"54";"dep_530118.jpg"
"ZECA DIRCEU";"ZECA DIRCEU";"PT";"PR";"530117";"2011";"54";"dep_530117.jpg"
"HUGO NAPOLEAO";"HUGO NAPOLEAO";"PSD";"PI";"530115";"2011";"54";"dep_530115.jpg"
"MARLLOS SAMPAIO";"MARLLOS SAMPAIO";"PMDB";"PI";"530114";"2011";"54";"dep_530114.jpg"
"JESUS RODRIGUES";"JESUS RODRIGUES";"PT";"PI";"530113";"2011";"54";"dep_530113.jpg"
"ASSIS CARVALHO";"ASSIS CARVALHO";"PT";"PI";"530112";"2011";"54";"dep_530112.jpg"
"IRACEMA PORTELLA";"IRACEMA PORTELLA";"PP";"PI";"530111";"2011";"54";"dep_530111.jpg"
"LUCIANA SANTOS";"LUCIANA SANTOS";"PCdoB";"PE";"530110";"2011";"54";"dep_530110.jpg"
"PASTOR EURICO";"PASTOR EURICO";"PSB";"PE";"530108";"2011";"54";"dep_530108.jpg"
"AUGUSTO COUTINHO";"AUGUSTO COUTINHO";"SD";"PE";"530106";"2011";"54";"dep_530106.jpg"
"MENDONCA FILHO";"MENDONCA FILHO";"DEM";"PE";"530105";"2011";"54";"dep_530105.jpg"
"ANDERSON FERREIRA";"ANDERSON FERREIRA";"PR";"PE";"530104";"2011";"54";"dep_530104.jpg"
"JOSE AUGUSTO MAIA";"JOSE AUGUSTO MAIA";"PROS";"PE";"530103";"2011";"54";"dep_530103.jpg"
"JORGE CORTE REAL";"JORGE CORTE REAL";"PTB";"PE";"530102";"2011";"54";"dep_530102.jpg"
"JOAO PAULO LIMA";"JOAO PAULO LIMA";"PT";"PE";"530101";"2011";"54";"dep_530101.jpg"
"ROBERTO TEIXEIRA";"ROBERTO TEIXEIRA";"PP";"PE";"530100";"2011";"54";"dep_530100.jpg"
"RUY CARNEIRO";"RUY CARNEIRO";"PSDB";"PB";"530099";"2011";"54";"dep_530099.jpg"
"BENJAMIN MARANHAO";"BENJAMIN MARANHAO";"SD";"PB";"530097";"2011";"54";"dep_530097.jpg"
"HUGO MOTTA";"HUGO MOTTA";"PMDB";"PB";"530096";"2011";"54";"dep_530096.jpg"
"WILSON FILHO";"WILSON FILHO";"PTB";"PB";"530095";"2011";"54";"dep_530095.jpg"
"NILDA GONDIM";"NILDA GONDIM";"PMDB";"PB";"530094";"2011";"54";"dep_530094.jpg"
"AGUINALDO RIBEIRO";"AGUINALDO RIBEIRO";"PP";"PB";"530093";"2011";"54";"dep_530093.jpg"
"ARNALDO JORDY";"ARNALDO JORDY";"PPS";"PA";"530092";"2011";"54";"dep_530092.jpg"
"JOSE PRIANTE";"JOSE PRIANTE";"PMDB";"PA";"530091";"2011";"54";"dep_530091.jpg"
"JOSUE BENGTSON";"JOSUE BENGTSON";"PTB";"PA";"530090";"2011";"54";"dep_530090.jpg"
"MIRIQUINHO BATISTA";"MIRIQUINHO BATISTA";"PT";"PA";"530089";"2011";"54";"dep_530089.jpg"
"CLAUDIO PUTY";"CLAUDIO PUTY";"PT";"PA";"530088";"2011";"54";"dep_530088.jpg"
"JULIO CAMPOS";"JULIO CAMPOS";"DEM";"MT";"530087";"2011";"54";"dep_530087.jpg"
"SAGUAS MORAES";"SAGUAS MORAES";"PT";"MT";"530086";"2011";"54";"dep_530086.jpg"
"MANDETTA";"MANDETTA";"DEM";"MS";"530084";"2011";"54";"dep_530084.jpg"
"FABIO TRAD";"FABIO TRAD";"PMDB";"MS";"530082";"2011";"54";"dep_530082.jpg"
"LUIS TIBE";"LUIS TIBE";"PTdoB";"MG";"530081";"2011";"54";"dep_530081.jpg"
"DOMINGOS SAVIO";"DOMINGOS SAVIO";"PSDB";"MG";"530079";"2011";"54";"dep_530079.jpg"
"MARCUS PESTANA";"MARCUS PESTANA";"PSDB";"MG";"530078";"2011";"54";"dep_530078.jpg"
"WALTER TOSTA";"WALTER TOSTA";"PSD";"MG";"530076";"2011";"54";"dep_530076.jpg"
"JOSE HUMBERTO";"JOSE HUMBERTO";"PSD";"MG";"530075";"2011";"54";"dep_530075.jpg"
"BERNARDO SANTANA DE VASCONCELLOS";"BERNARDO SANTANA DE VASCONCELLOS";"PR";"MG";"530074";"2011";"54";"dep_530074.jpg"
"DIEGO ANDRADE";"DIEGO ANDRADE";"PSD";"MG";"530073";"2011";"54";"dep_530073.jpg"
"DR. GRILO";"DR. GRILO";"SD";"MG";"530072";"2011";"54";"dep_530072.jpg"
"NEWTON CARDOSO";"NEWTON CARDOSO";"PMDB";"MG";"530071";"2011";"54";"dep_530071.jpg"
"EROS BIONDINI";"EROS BIONDINI";"PTB";"MG";"530070";"2011";"54";"dep_530070.jpg"
"WELITON PRADO";"WELITON PRADO";"PT";"MG";"530069";"2011";"54";"dep_530069.jpg"
"PADRE JOAO";"PADRE JOAO";"PT";"MG";"530068";"2011";"54";"dep_530068.jpg"
"GABRIEL GUIMARAES";"GABRIEL GUIMARAES";"PT";"MG";"530067";"2011";"54";"dep_530067.jpg"
"ZE SILVA";"ZE SILVA";"SD";"MG";"530066";"2011";"54";"dep_530066.jpg"
"TONINHO PINHEIRO";"TONINHO PINHEIRO";"PP";"MG";"530065";"2011";"54";"dep_530065.jpg"
"RENZO BRAZ";"RENZO BRAZ";"PP";"MG";"530064";"2011";"54";"dep_530064.jpg"
"DIMAS FABIANO";"DIMAS FABIANO";"PP";"MG";"530063";"2011";"54";"dep_530063.jpg"
"LOURIVAL MENDES";"LOURIVAL MENDES";"PTdoB";"MA";"530062";"2011";"54";"dep_530062.jpg"
"HELIO SANTOS";"HELIO SANTOS";"PSDB";"MA";"530061";"2011";"54";"dep_530061.jpg"
"ALBERTO FILHO";"ALBERTO FILHO";"PMDB";"MA";"530059";"2011";"54";"dep_530059.jpg"
"ARMANDO VERGILIO";"ARMANDO VERGILIO";"SD";"GO";"530057";"2011";"54";"dep_530057.jpg"
"HEULER CRUVINEL";"HEULER CRUVINEL";"PSD";"GO";"530056";"2011";"54";"dep_530056.jpg"
"VILMAR ROCHA";"VILMAR ROCHA";"PSD";"GO";"530055";"2011";"54";"dep_530055.jpg"
"THIAGO PEIXOTO";"THIAGO PEIXOTO";"PSD";"GO";"530054";"2011";"54";"dep_530054.jpg"
"FLAVIA MORAIS";"FLAVIA MORAIS";"PDT";"GO";"530053";"2011";"54";"dep_530053.jpg"
"PAULO FOLETTO";"PAULO FOLETTO";"PSB";"ES";"530051";"2011";"54";"dep_530051.jpg"
