"25003_0_18/11/1998_13:13","18/11/1998","13:13","PL","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PMDB/PRONA","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PPS","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PT","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PDT","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PFL","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PCdoB","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","GOV.","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PTB","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PSDB","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PPB","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PV","Sim"
"25003_0_18/11/1998_13:13","18/11/1998","13:13","PSB","Sim"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PL","Sim"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PMDB/PRONA","Sim"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PPS","Liberado"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PT","Não"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PDT","Não"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PFL","Sim"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PCdoB","Não"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","GOV.","Sim"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PTB","Sim"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PSDB","Sim"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PPB","Sim"
"25684_0_12/8/1998_19:07","12/8/1998","19:07","PSB","Não"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PL","Não"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PMDB/PRONA","Não"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PPS","Sim"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PSTU","Sim"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PT","Sim"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PDT","Sim"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PFL","Não"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PCdoB","Sim"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","GOV.","Não"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PTB","Não"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PSD","Não"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PSDB","Não"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PPB","Não"
"25684_1_4/11/1998_17:46","4/11/1998","17:46","PSB","Sim"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PMN","Liberado"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PL","Sim"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PMDB/PRONA","Sim"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PPS","Não"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PSTU","Obstrução"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PT","Não"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PDT","Não"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PFL","Sim"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PCdoB","Não"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","GOV.","Sim"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PTB","Sim"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PSD","Liberado"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PSDB","Sim"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PPB","Sim"
"25684_2_4/11/1998_18:48","4/11/1998","18:48","PSB","Não"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PL","Sim"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PMDB/PRONA","Sim"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PPS","Liberado"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PT","Não"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PDT","Não"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PFL","Sim"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PCdoB","Não"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","GOV.","Sim"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PTB","Sim"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PSDB","Sim"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PPB","Sim"
"25684_3_10/11/1998_19:22","10/11/1998","19:22","PSB","Não"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PL","Obstrução"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PMDB/PRONA","Obstrução"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PPS","Sim"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PT","Sim"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PDT","Sim"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PFL","Obstrução"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PCdoB","Sim"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","GOV.","Obstrução"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PTB","Obstrução"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PSDB","Obstrução"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PPB","Obstrução"
"40925_0_8/12/1998_17:51","8/12/1998","17:51","PSB","Sim"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PL","Liberado"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PMDB/PRONA","Sim"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PPS","Não"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PT","Não"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PDT","Não"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PFL","Sim"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PCdoB","Não"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","GOV.","Sim"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PTB","Sim"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PSDB","Sim"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PPB","Sim"
"164816_0_11/11/1998_13:12","11/11/1998","13:12","PSB","Não"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PL","Liberado"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PMDB/PRONA","Sim"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PPS","Não"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PSTU","Não"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PT","Não"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PDT","Não"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PFL","Sim"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PCdoB","Não"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","GOV.","Sim"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PTB","Sim"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PSDB","Sim"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PPB","Sim"
"169284_0_4/11/1998_23:17","4/11/1998","23:17","PSB","Não"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","GOV.","Sim"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","PDT","Não"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","PFL","Sim"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","PSB","Não"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","PMDB/PRONA","Sim"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","PTB","Sim"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","PSDB","Sim"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","PPS","Não"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","PPB","Sim"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","PT","Não"
"169284_1_1/12/1998_18:06","1/12/1998","18:06","PCdoB","Não"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PL","Liberado"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PMDB/PRONA","Sim"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PPS","Não"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PSTU","Não"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PT","Não"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PDT","Não"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PFL","Sim"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PCdoB","Não"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","GOV.","Sim"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PTB","Sim"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PSDB","Sim"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PPB","Sim"
"169284_2_4/3/1998_18:08","4/3/1998","18:08","PSB","Não"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","GOV.","Sim"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","PDT","Sim"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","PFL","Sim"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","PSB","Sim"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","PMDB/PRONA","Sim"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","PTB","Sim"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","PSDB","Sim"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","PPS","Não"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","PPB","Sim"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","PT","Sim"
"216971_0_25/11/1998_12:04","25/11/1998","12:04","PCdoB","Sim"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","GOV.","Não"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","PDT","Sim"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","PFL","Não"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","PCdoB","Sim"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","PMDB/PRONA","Não"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","PTB","Não"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","PSD","Não"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","PSDB","Não"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","PPS","Sim"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","PPB","Não"
"218521_0_28/10/1998_19:30","28/10/1998","19:30","PT","Sim"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","GOV.","Sim"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","PDT","Não"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","PFL","Sim"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","PSB","Não"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","PMDB/PRONA","Sim"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","PTB","Sim"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","PSDB","Sim"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","PPS","Não"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","PPB","Sim"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","PT","Não"
"218521_1_25/11/1998_13:23","25/11/1998","13:23","PCdoB","Não"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","GOV.","Não"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","PDT","Sim"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","PFL","Não"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","PCdoB","Sim"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","PMDB/PRONA","Não"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","PTB","Não"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","PSD","Não"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","PSDB","Não"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","PPS","Sim"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","PPB","Não"
"218521_2_25/11/1998_12:51","25/11/1998","12:51","PT","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PMN","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PL","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PMDB/PRONA","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PPS","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PSTU","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PT","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PDT","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PFL","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PCdoB","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","GOV.","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PTB","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PSD","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PSDB","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PPB","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PV","Sim"
"224196_0_10/11/1998_17:53","10/11/1998","17:53","PSB","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","PDT","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","PFL","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","PSB/PCDOB","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","GOV.","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","PTB","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","PSDB","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","PL/PST/PSL/PMN/PSD","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","PPB","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","PV","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","PT","Sim"
"13303_0_24/2/1999_18:44","24/2/1999","18:44","PMDB","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PHS","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PSB/PCDOB","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","GOV.","Não"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PPS","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PMDB","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PDT","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PFL","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PL/PST/PSL","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PTB","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PTN","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PSDB","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PPB","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PV","Sim"
"13610_0_27/10/1999_20:40","27/10/1999","20:40","PT","Sim"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","GOV.","Não"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","PDT","Sim"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","PFL","Não"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","PSB","Não"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","PMDB/PRONA","Não"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","PTB","Não"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","PSDB","Não"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","PPS","Sim"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","PPB","Não"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","PT","Sim"
"14049_0_5/1/1999_17:54","5/1/1999","17:54","PCdoB","Sim"
"14784_0_26/5/1999_20:00","26/5/1999","20:00","PDT","Sim"
"14784_0_26/5/1999_20:00","26/5/1999","20:00","PFL","Sim"
"14784_0_26/5/1999_20:00","26/5/1999","20:00","PSB/PCDOB","Sim"
"14784_0_26/5/1999_20:00","26/5/1999","20:00","PTB","Sim"
"14784_0_26/5/1999_20:00","26/5/1999","20:00","PSDB","Sim"
"14784_0_26/5/1999_20:00","26/5/1999","20:00","PL/PST/PSL/PMN/PSD","Sim"
"14784_0_26/5/1999_20:00","26/5/1999","20:00","PPB","Sim"
"14784_0_26/5/1999_20:00","26/5/1999","20:00","PPS","Sim"
"14784_0_26/5/1999_20:00","26/5/1999","20:00","PT","Sim"
"14784_0_26/5/1999_20:00","26/5/1999","20:00","PMDB","Sim"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PDT","Sim"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PFL","Não"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PSB/PCDOB","Sim"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PTB","Não"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PSDB","Não"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PL/PST/PSL/PMN/PSD","Sim"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PPB","Não"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PV","Sim"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PPS","Sim"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PT","Sim"
"14784_1_19/5/1999_17:12","19/5/1999","17:12","PMDB","Não"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PSB/PCDOB","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PPS","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PMDB","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PDT","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PFL","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","GOV.","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PTB","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PSDB","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PL/PST/PSL/PMN/PSD","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PPB","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PV","Sim"
"14784_2_19/5/1999_19:26","19/5/1999","19:26","PT","Sim"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PDT","Não"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PFL","Sim"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PSB/PCDOB","Não"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PTB","Não"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PSDB","Sim"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PL/PST/PSL/PMN/PSD","Não"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PPB","Sim"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PV","Não"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PPS","Não"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PT","Não"
"14919_0_12/5/1999_19:23","12/5/1999","19:23","PMDB","Sim"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PHS","Sim"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PSB/PCDOB","Sim"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PPS","Sim"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PMDB","Obstrução"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PDT","Sim"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PFL","Obstrução"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PL/PST/PSL","Obstrução"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PTB","Obstrução"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PSDB","Obstrução"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PPB","Obstrução"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PV","Sim"
"15824_0_16/11/1999_19:49","16/11/1999","19:49","PT","Sim"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PSB/PCDOB","Não"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","GOV.","Sim"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PPS","Não"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PMDB","Sim"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PDT","Não"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PFL","Sim"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PL/PST/PSL","Sim"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PTB","Sim"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PSDB","Sim"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PPB","Sim"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PV","Não"
"18886_0_14/12/1999_20:57","14/12/1999","20:57","PT","Não"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","GOV.","Sim"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","PDT","Liberado"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","PFL","Sim"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","PSB/PCDOB","Não"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","PL/PST/PSL","Sim"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","PTB","Sim"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","PSDB","Sim"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","PPS","Não"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","PPB","Sim"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","PT","Não"
"18886_1_14/12/1999_17:13","14/12/1999","17:13","PMDB","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PSB/PCDOB","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PPS","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PMDB","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PDT","Não"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PFL","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","GOV.","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PTB","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PSDB","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PL/PST/PSL/PMN/PSD","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PPB","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PV","Sim"
"21063_0_9/6/1999_18:09","9/6/1999","18:09","PT","Sim"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PDT","Não"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PHS","Sim"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PFL","Sim"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PSB/PCDOB","Não"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PL/PST/PSL","Sim"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PTB","Sim"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PSDB","Sim"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PPS","Não"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PPB","Sim"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PT","Não"
"21320_0_15/12/1999_13:27","15/12/1999","13:27","PMDB","Sim"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","GOV.","Sim"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","PDT","Não"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","PFL","Sim"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","PSB/PCDOB","Não"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","PL/PST/PSL","Sim"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","PTB","Sim"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","PSDB","Sim"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","PPS","Sim"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","PPB","Sim"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","PT","Sim"
"21320_1_30/11/1999_17:47","30/11/1999","17:47","PMDB","Sim"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PDT","Sim"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PHS","Sim"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PFL","Sim"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PSB/PCDOB","Não"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PL/PST/PSL","Sim"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PTB","Sim"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PSDB","Sim"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PPS","Sim"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PPB","Sim"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PT","Sim"
"21320_2_15/12/1999_12:11","15/12/1999","12:11","PMDB","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PDT","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PHS","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PFL","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PSB/PCDOB","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PL/PST/PSL","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PTB","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PSDB","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PPS","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PPB","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PT","Sim"
"21320_3_15/12/1999_12:41","15/12/1999","12:41","PMDB","Sim"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PDT","Não"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PFL","Não"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PSB/PCDOB","Não"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PL/PST/PSL","Não"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PTB","Não"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PSDB","Não"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PPS","Não"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PPB","Não"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PV","Não"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PT","Não"
"21320_4_15/12/1999_13:04","15/12/1999","13:04","PMDB","Não"
"21320_5_15/12/1999_13:17","15/12/1999","13:17","PHS","Sim"
