ID_VOTACAO;POLITICO;PARTIDO;VOTO
4813;Itamar Franco;PPS;NAO VOTOU
4813;Eunicio Oliveira;PMDB;SIM
4813;Armando Monteiro;PTB;SIM
4813;Aecio Neves;PSDB;NAO
4813;Marisa Serrano;PSDB;NAO VOTOU
4813;Vanessa Grazziotin;PCdoB;SIM
4813;Inacio Arruda;PCdoB;SIM
4813;Jose Pimentel;PT;SIM
4813;Lucia Vania;PSDB;NAO
4813;Ciro Nogueira;PP;NAO VOTOU
4813;Casildo Maldaner;PMDB;SIM
4813;Roberto Requiao;PMDB;NAO VOTOU
4813;Gilvam Borges;PMDB;SIM
4813;Walter Pinheiro;PT;SIM
4813;Ricardo Ferraco;PMDB;SIM
4813;Joao Alberto Souza;PMDB;NAO VOTOU
4813;Alvaro Dias;PSDB;NAO
4813;Maria do Carmo Alves;DEM;NAO VOTOU
4813;Francisco Dornelles;PP;SIM
4813;Antonio Carlos Valadares;PSB;NAO VOTOU
4813;Magno Malta;PR;NAO VOTOU
4813;Waldemir Moka;PMDB;SIM
4813;Katia Abreu;DEM;NAO
4813;Gim;PTB;SIM
4813;Lindbergh Farias;PT;SIM
4813;Paulo Bauer;PSDB;NAO VOTOU
4813;Joao Ribeiro;PR;SIM
4813;Aloysio Nunes Ferreira;PSDB;NAO
4813;Demostenes Torres;DEM;NAO VOTOU
4813;Valdir Raupp;PMDB;NAO VOTOU
4813;Marcelo Crivella;PRB;NAO VOTOU
4813;Delcidio do Amaral;PT;SIM
4813;Vicentinho Alves;PR;NAO VOTOU
4813;Joao Pedro;PT;NAO VOTOU
4813;Wilson Santiago;PMDB;NAO VOTOU
4813;Benedito de Lira;PP;SIM
4813;Cristovam Buarque;PDT;NAO VOTOU
4813;Mozarildo Cavalcanti;PTB;NAO VOTOU
4813;Flexa Ribeiro;PSDB;NAO
4813;Fernando Collor;PTB;NAO VOTOU
4813;Cicero Lucena;PSDB;NAO VOTOU
4813;Jayme Campos;DEM;NAO VOTOU
4813;Joao Durval;PDT;NAO VOTOU
4813;Mario Couto;PSDB;NAO VOTOU
4813;Joao Vicente Claudino;PTB;SIM
4813;Jarbas Vasconcelos;PMDB;NAO VOTOU
4813;Sergio Petecao;PMN;SIM
4813;Lidice da Mata;PSB;NAO VOTOU
4813;Rodrigo Rollemberg;PSB;SIM
4813;Vital do Rego;PMDB;SIM
4813;Angela Portela;PT;NAO VOTOU
4813;Eduardo Amorim;PSC;NAO VOTOU
4813;Anibal Diniz;PT;NAO VOTOU
4813;Ana Rita;PT;SIM
4813;Cyro Miranda;PSDB;NAO
4813;Lobao Filho;PMDB;NAO VOTOU
4813;Garibaldi Alves;PMDB;NAO VOTOU
4813;Clesio Andrade;PR;NAO VOTOU
4813;Marinor Brito;PSOL;NAO VOTOU
4813;Marta Suplicy;PT;PRESIDENTE
4813;Luiz Henrique;PMDB;NAO VOTOU
4813;Ivo Cassol;PP;SIM
4813;Gleisi Hoffmann;PT;SIM
4813;Humberto Costa;PT;SIM
4813;Pedro Taques;PDT;SIM
4813;Randolfe Rodrigues;PSOL;NAO
4813;Jorge Viana;PT;NAO VOTOU
4813;Eduardo Braga;PMDB;SIM
4813;Paulo Davim;PV;SIM
4813;Acir Gurgacz;PDT;NAO VOTOU
4813;Wellington Dias;PT;SIM
4813;Ana Amelia;PP;NAO VOTOU
4820;Jose Sarney;PMDB;PRESIDENTE
4820;Epitacio Cafeteira;PTB;SIM
4820;Jose Agripino;DEM;NAO VOTOU
4820;Renan Calheiros;PMDB;NAO VOTOU
4820;Pedro Simon;PMDB;NAO VOTOU
4820;Paulo Paim;PT;SIM
4820;Blairo Maggi;PR;SIM
4820;Romero Juca;PMDB;SIM
4820;Eduardo Suplicy;PT;SIM
4820;Itamar Franco;PPS;NAO
4820;Eunicio Oliveira;PMDB;NAO VOTOU
4820;Armando Monteiro;PTB;SIM
4820;Aecio Neves;PSDB;NAO
4820;Marisa Serrano;PSDB;NAO
4820;Vanessa Grazziotin;PCdoB;SIM
4820;Inacio Arruda;PCdoB;SIM
4820;Jose Pimentel;PT;NAO VOTOU
4820;Lucia Vania;PSDB;NAO VOTOU
4820;Ciro Nogueira;PP;SIM
4820;Casildo Maldaner;PMDB;SIM
4820;Roberto Requiao;PMDB;SIM
4820;Walter Pinheiro;PT;SIM
4820;Ricardo Ferraco;PMDB;NAO
4820;Joao Alberto Souza;PMDB;NAO VOTOU
4820;Alvaro Dias;PSDB;NAO
4820;Maria do Carmo Alves;DEM;NAO
4820;Francisco Dornelles;PP;SIM
4820;Antonio Carlos Valadares;PSB;SIM
4820;Magno Malta;PR;NAO VOTOU
4820;Waldemir Moka;PMDB;NAO VOTOU
4820;Katia Abreu;DEM;NAO VOTOU
4820;Gim;PTB;SIM
4820;Lindbergh Farias;PT;SIM
4820;Paulo Bauer;PSDB;NAO
4820;Joao Ribeiro;PR;NAO VOTOU
4820;Aloysio Nunes Ferreira;PSDB;NAO
4820;Demostenes Torres;DEM;NAO
4820;Valdir Raupp;PMDB;NAO VOTOU
4820;Marcelo Crivella;PRB;SIM
4820;Delcidio do Amaral;PT;NAO VOTOU
4820;Geovani Borges;PMDB;SIM
4820;Vicentinho Alves;PR;NAO VOTOU
4820;Joao Pedro;PT;SIM
4820;Wilson Santiago;PMDB;SIM
4820;Benedito de Lira;PP;SIM
4820;Cristovam Buarque;PDT;NAO VOTOU
4820;Mozarildo Cavalcanti;PTB;SIM
4820;Flexa Ribeiro;PSDB;NAO
4820;Fernando Collor;PTB;NAO VOTOU
4820;Cicero Lucena;PSDB;NAO VOTOU
4820;Jayme Campos;DEM;NAO VOTOU
4820;Joao Durval;PDT;NAO VOTOU
4820;Mario Couto;PSDB;NAO
4820;Joao Vicente Claudino;PTB;SIM
4820;Jarbas Vasconcelos;PMDB;NAO
4820;Sergio Petecao;PMN;SIM
4820;Lidice da Mata;PSB;SIM
4820;Rodrigo Rollemberg;PSB;SIM
4820;Vital do Rego;PMDB;SIM
4820;Angela Portela;PT;NAO VOTOU
4820;Eduardo Amorim;PSC;SIM
4820;Anibal Diniz;PT;SIM
4820;Ana Rita;PT;NAO VOTOU
4820;Cyro Miranda;PSDB;NAO
4820;Lobao Filho;PMDB;NAO VOTOU
4820;Garibaldi Alves;PMDB;SIM
4820;Clesio Andrade;PR;SIM
4820;Marinor Brito;PSOL;Obstrução
4820;Marta Suplicy;PT;SIM
4820;Luiz Henrique;PMDB;SIM
4820;Ivo Cassol;PP;SIM
4820;Gleisi Hoffmann;PT;SIM
4820;Humberto Costa;PT;SIM
4820;Pedro Taques;PDT;SIM
4820;Randolfe Rodrigues;PSOL;NAO
4820;Jorge Viana;PT;SIM
