"POLITICO";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"JOÃO MARCELO SOUZA";"JOÃO MARCELO SOUZA";"PMDB";"MA";"5830331";"2011.0";"54.0";"dep_5830331.jpg"
"TIRIRICA";"TIRIRICA";"PR";"SP";"5830378";"2011.0";"54.0";"dep_5830378.jpg"
"MAURO LOPES";"MAURO LOPES";"PMDB";"MG";"5830615";"2011.0";"54.0";"dep_5830615.jpg"
"CARLOS MELLES";"CARLOS MELLES";"DEM";"MG";"5830719";"2011.0";"54.0";"dep_5830719.jpg"
"NILTO TATTO";"NILTO TATTO";"PT";"SP";"5830749";"2011.0";"54.0";"dep_5830749.jpg"
"MANOEL JUNIOR";"MANOEL JUNIOR";"PMDB";"PB";"5830509";"2011.0";"54.0";"dep_5830509.jpg"
"SANDES JUNIOR";"SANDES JUNIOR";"PP";"GO";"5830807";"2011.0";"54.0";"dep_5830807.jpg"
"MARX BELTRAO";"MARX BELTRAO";"PMDB";"AL";"5830777";"2011.0";"54.0";"dep_5830777.jpg"
"LUIZ CARLOS RAMOS";"LUIZ CARLOS RAMOS";"PSDC";"RJ";"5830522";"2011.0";"54.0";"dep_5830522.jpg"
"OSMAR SERRAGLIO";"OSMAR SERRAGLIO";"PMDB";"PR";"5830293";"2011.0";"54.0";"dep_5830293.jpg"
"FABRICIO OLIVEIRA";"FABRICIO OLIVEIRA";"PSB";"SC";"5830844";"2011.0";"54.0";"dep_5830844.jpg"
"FELIPE MAIA";"FELIPE MAIA";"DEM";"RN";"5830330";"2011.0";"54.0";"dep_5830330.jpg"
"JOSIAS GOMES";"JOSIAS GOMES";"PT";"BA";"74141";"2011.0";"54.0";"dep_74141.jpg"
"ROBERTO BRITTO";"ROBERTO BRITTO";"PP";"BA";"5830608";"2011.0";"54.0";"dep_5830608.jpg"
"ANTONIO IMBASSAHY";"ANTONIO IMBASSAHY";"PSDB";"BA";"5830702";"2011.0";"54.0";"dep_5830702.jpg"
"JO MORAES";"JO MORAES";"PCdoB";"MG";"5830724";"2011.0";"54.0";"dep_5830724.jpg"
"HELDER SALOMAO";"HELDER SALOMAO";"PT";"ES";"5830351";"2011.0";"54.0";"dep_5830351.jpg"
"JUSCELINO FILHO";"JUSCELINO FILHO";"PRP";"MA";"5830606";"2011.0";"54.0";"dep_5830606.jpg"
"MAURICIO QUINTELLA LESSA";"MAURICIO QUINTELLA LESSA";"PR";"AL";"5830618";"2011.0";"54.0";"dep_5830618.jpg"
"SILVIO TORRES";"SILVIO TORRES";"PSDB";"SP";"5830704";"2011.0";"54.0";"dep_5830704.jpg"
"GIUSEPPE VECCI";"GIUSEPPE VECCI";"PSDB";"GO";"5830559";"2011.0";"54.0";"dep_5830559.jpg"
"ALEXANDRE BALDY";"ALEXANDRE BALDY";"PSDB";"GO";"5830373";"2011.0";"54.0";"dep_5830373.jpg"
"CESAR HALUM";"CESAR HALUM";"PRB";"TO";"5830525";"2011.0";"54.0";"dep_5830525.jpg"
"JOAO PAULO PAPA";"JOAO PAULO PAPA";"PSDB";"SP";"5830586";"2011.0";"54.0";"dep_5830586.jpg"
"CLARISSA GAROTINHO";"CLARISSA GAROTINHO";"PR";"RJ";"5830658";"2011.0";"54.0";"dep_5830658.jpg"
"FLAVINHO";"FLAVINHO";"PSB";"SP";"5830493";"2011.0";"54.0";"dep_5830493.jpg"
"EROS BIONDINI";"EROS BIONDINI";"PTB";"MG";"5830677";"2011.0";"54.0";"dep_5830677.jpg"
"LOBBE NETO";"LOBBE NETO";"PSDB";"SP";"5830804";"2011.0";"54.0";"dep_5830804.jpg"
"PROFESSORA MARCIVANIA";"PROFESSORA MARCIVANIA";"PT";"AP";"5830503";"2011.0";"54.0";"dep_5830503.jpg"
"PAULO FREIRE";"PAULO FREIRE";"PR";"SP";"5830701";"2011.0";"54.0";"dep_5830701.jpg"
"RUBENS PEREIRA JUNIOR";"RUBENS PEREIRA JUNIOR";"PCdoB";"MA";"5830306";"2011.0";"54.0";"dep_5830306.jpg"
"EDIO LOPES";"EDIO LOPES";"PMDB";"RR";"5830686";"2011.0";"54.0";"dep_5830686.jpg"
"PAULO FOLETTO";"PAULO FOLETTO";"PSB";"ES";"5830457";"2011.0";"54.0";"dep_5830457.jpg"
"VALDIR COLATTO";"VALDIR COLATTO";"PMDB";"SC";"5830406";"2011.0";"54.0";"dep_5830406.jpg"
"NEWTON CARDOSO JR";"NEWTON CARDOSO JR";"PMDB";"MG";"5830372";"2011.0";"54.0";"dep_5830372.jpg"
"DANIEL ALMEIDA";"DANIEL ALMEIDA";"PCdoB";"BA";"5830345";"2011.0";"54.0";"dep_5830345.jpg"
"LUIZ FERNANDO FARIA";"LUIZ FERNANDO FARIA";"PP";"MG";"5830610";"2011.0";"54.0";"dep_5830610.jpg"
"GIOVANI CHERINI";"GIOVANI CHERINI";"PDT";"RS";"5830766";"2011.0";"54.0";"dep_5830766.jpg"
"VALMIR PRASCIDELLI";"VALMIR PRASCIDELLI";"PT";"SP";"5830355";"2011.0";"54.0";"dep_5830355.jpg"
"FERNANDO JORDAO";"FERNANDO JORDAO";"PMDB";"RJ";"5830642";"2011.0";"54.0";"dep_5830642.jpg"
"WILSON FILHO";"WILSON FILHO";"PTB";"PB";"5830752";"2011.0";"54.0";"dep_5830752.jpg"
"RAUL JUNGMANN";"RAUL JUNGMANN";"PPS";"PE";"5830832";"2011.0";"54.0";"dep_5830832.jpg"
"CELIO SILVEIRA";"CELIO SILVEIRA";"PSDB";"GO";"5830585";"2011.0";"54.0";"dep_5830585.jpg"
"REJANE DIAS";"REJANE DIAS";"PT";"";"93cd128f58f438e2b8fc15c2505caa7f";"";"";"dep_93cd128f58f438e2b8fc15c2505caa7f.jpg"
"IRAJA ABREU";"IRAJA ABREU";"PSD";"TO";"5830444";"2011.0";"54.0";"dep_5830444.jpg"
"RAQUEL MUNIZ";"RAQUEL MUNIZ";"PSC";"MG";"5830376";"2011.0";"54.0";"dep_5830376.jpg"
"JOAO CASTELO";"JOAO CASTELO";"PSDB";"MA";"5830718";"2011.0";"54.0";"dep_5830718.jpg"
"LEONARDO PICCIANI";"LEONARDO PICCIANI";"PMDB";"RJ";"5830339";"2011.0";"54.0";"dep_5830339.jpg"
"JULIA MARINHO";"JULIA MARINHO";"PSC";"PA";"5830699";"2011.0";"54.0";"dep_5830699.jpg"
"JAIR BOLSONARO";"JAIR BOLSONARO";"PP";"RJ";"5830721";"2011.0";"54.0";"dep_5830721.jpg"
"LUIZ LAURO FILHO";"LUIZ LAURO FILHO";"PSB";"SP";"5830696";"2011.0";"54.0";"dep_5830696.jpg"
"MARINALDO ROSENDO";"MARINALDO ROSENDO";"PSB";"PE";"5830476";"2011.0";"54.0";"dep_5830476.jpg"
"CESAR SOUZA";"CESAR SOUZA";"PSD";"SC";"5830492";"2011.0";"54.0";"dep_5830492.jpg"
"CARLOS ANDRADE";"CARLOS ANDRADE";"PHS";"RR";"5830456";"2011.0";"54.0";"dep_5830456.jpg"
"ANGELIM";"ANGELIM";"PT";"AC";"5830541";"2011.0";"54.0";"dep_5830541.jpg"
"PAULO PIMENTA";"PAULO PIMENTA";"PT";"RS";"5830669";"2011.0";"54.0";"dep_5830669.jpg"
"WASHINGTON REIS";"WASHINGTON REIS";"PMDB";"RJ";"5830491";"2011.0";"54.0";"dep_5830491.jpg"
"VINICIUS GURGEL";"VINICIUS GURGEL";"PR";"AP";"5830482";"2011.0";"54.0";"dep_5830482.jpg"
"GOULART";"GOULART";"PSD";"SP";"5830382";"2011.0";"54.0";"dep_5830382.jpg"
"MARCUS VICENTE";"MARCUS VICENTE";"PP";"ES";"5830562";"2011.0";"54.0";"dep_5830562.jpg"
"KEIKO OTA";"KEIKO OTA";"PSB";"SP";"5830730";"2011.0";"54.0";"dep_5830730.jpg"
"LUIZIANNE LINS";"LUIZIANNE LINS";"PT";"CE";"5830427";"2011.0";"54.0";"dep_5830427.jpg"
"MERLONG SOLANO";"MERLONG SOLANO";"PT";"";"d22508eae2541ae8f319f6e53f13e0d3";"";"";"dep_d22508eae2541ae8f319f6e53f13e0d3.jpg"
"CAPITAO FABIO ABREU";"CAPITAO FABIO ABREU";"PTB";"";"1e6aec39483c04efad89933fc627772b";"";"";"dep_1e6aec39483c04efad89933fc627772b.jpg"
"AELTON FREITAS";"AELTON FREITAS";"PR";"MG";"5830322";"2011.0";"54.0";"dep_5830322.jpg"
"RONALDO BENEDET";"RONALDO BENEDET";"PMDB";"SC";"5830753";"2011.0";"54.0";"dep_5830753.jpg"
"AFONSO FLORENCE";"AFONSO FLORENCE";"PT";"BA";"5830319";"2011.0";"54.0";"dep_5830319.jpg"
"VANDER LOUBET";"VANDER LOUBET";"PT";"MS";"5830534";"2011.0";"54.0";"dep_5830534.jpg"
"ARNALDO FARIA DE SA";"ARNALDO FARIA DE SA";"PTB";"SP";"5830487";"2011.0";"54.0";"dep_5830487.jpg"
"WALDIR MARANHAO";"WALDIR MARANHAO";"PP";"MA";"5830393";"2011.0";"54.0";"dep_5830393.jpg"
"JESSICA SALES";"JESSICA SALES";"PMDB";"AC";"5830403";"2011.0";"54.0";"dep_5830403.jpg"
"SERGIO VIDIGAL";"SERGIO VIDIGAL";"PDT";"ES";"5830682";"2011.0";"54.0";"dep_5830682.jpg"
"EDUARDO BARBOSA";"EDUARDO BARBOSA";"PSDB";"MG";"5830588";"2011.0";"54.0";"dep_5830588.jpg"
"PASTOR FRANKLIN";"PASTOR FRANKLIN";"PTdoB";"MG";"5830835";"2011.0";"54.0";"dep_5830835.jpg"
"TADEU ALENCAR";"TADEU ALENCAR";"PSB";"PE";"5830425";"2011.0";"54.0";"dep_5830425.jpg"
"ERIVELTON SANTANA";"ERIVELTON SANTANA";"PSC";"BA";"5830292";"2011.0";"54.0";"dep_5830292.jpg"
"BEBETO";"BEBETO";"PSB";"BA";"5830613";"2011.0";"54.0";"dep_5830613.jpg"
"CARLOS MANATO";"CARLOS MANATO";"SD";"ES";"5830639";"2011.0";"54.0";"dep_5830639.jpg"
"MARCELO CASTRO";"MARCELO CASTRO";"PMDB";"PI";"5830659";"2011.0";"54.0";"dep_5830659.jpg"
"CAETANO";"CAETANO";"PT";"BA";"5830486";"2011.0";"54.0";"dep_5830486.jpg"
"JARBAS VASCONCELOS";"JARBAS VASCONCELOS";"PMDB";"PE";"5830323";"2011.0";"54.0";"dep_5830323.jpg"
"RODRIGO PACHECO";"RODRIGO PACHECO";"PMDB";"MG";"5830584";"2011.0";"54.0";"dep_5830584.jpg"
"CARLOS GOMES";"CARLOS GOMES";"PRB";"RS";"5830302";"2011.0";"54.0";"dep_5830302.jpg"
"VALADARES FILHO";"VALADARES FILHO";"PSB";"SE";"5830408";"2011.0";"54.0";"dep_5830408.jpg"
"PAULO TEIXEIRA";"PAULO TEIXEIRA";"PT";"SP";"5830635";"2011.0";"54.0";"dep_5830635.jpg"
"VICENTE CANDIDO";"VICENTE CANDIDO";"PT";"SP";"5830344";"2011.0";"54.0";"dep_5830344.jpg"
"GEOVANIA DE SA";"GEOVANIA DE SA";"PSDB";"SC";"5830539";"2011.0";"54.0";"dep_5830539.jpg"
"ARTHUR OLIVEIRA MAIA";"ARTHUR OLIVEIRA MAIA";"SD";"BA";"5830788";"2011.0";"54.0";"dep_5830788.jpg"
"JOAO ARRUDA";"JOAO ARRUDA";"PMDB";"PR";"5830612";"2011.0";"54.0";"dep_5830612.jpg"
"MACEDO";"MACEDO";"PSL";"CE";"5830605";"2011.0";"54.0";"dep_5830605.jpg"
"HUGO LEAL";"HUGO LEAL";"PROS";"RJ";"5830320";"2011.0";"54.0";"dep_5830320.jpg"
"CELSO MALDANER";"CELSO MALDANER";"PMDB";"SC";"5830413";"2011.0";"54.0";"dep_5830413.jpg"
"ABEL MESQUITA JR.";"ABEL MESQUITA JR.";"PDT";"RR";"5830756";"2011.0";"54.0";"dep_5830756.jpg"
"FABIO RAMALHO";"FABIO RAMALHO";"PV";"MG";"5830552";"2011.0";"54.0";"dep_5830552.jpg"
"RICARDO TRIPOLI";"RICARDO TRIPOLI";"PSDB";"SP";"5830307";"2011.0";"54.0";"dep_5830307.jpg"
"MAURO PEREIRA";"MAURO PEREIRA";"PMDB";"RS";"5830831";"2011.0";"54.0";"dep_5830831.jpg"
"TONINHO PINHEIRO";"TONINHO PINHEIRO";"PP";"MG";"5830792";"2011.0";"54.0";"dep_5830792.jpg"
"MARIANA CARVALHO";"MARIANA CARVALHO";"PSDB";"RO";"5830624";"2011.0";"54.0";"dep_5830624.jpg"
"RODRIGO DE CASTRO";"RODRIGO DE CASTRO";"PSDB";"MG";"5830453";"2011.0";"54.0";"dep_5830453.jpg"
"JOAO CAMPOS";"JOAO CAMPOS";"PSDB";"GO";"5830462";"2011.0";"54.0";"dep_5830462.jpg"
"RONALDO NOGUEIRA";"RONALDO NOGUEIRA";"PTB";"RS";"5830723";"2011.0";"54.0";"dep_5830723.jpg"
"RAFAEL MOTTA";"RAFAEL MOTTA";"PROS";"RN";"5830775";"2011.0";"54.0";"dep_5830775.jpg"
"NILSON LEITAO";"NILSON LEITAO";"PSDB";"MT";"5830675";"2011.0";"54.0";"dep_5830675.jpg"
"EZEQUIEL TEIXEIRA";"EZEQUIEL TEIXEIRA";"SD";"RJ";"5830620";"2011.0";"54.0";"dep_5830620.jpg"
"NILSON PINTO";"NILSON PINTO";"PSDB";"PA";"5830421";"2011.0";"54.0";"dep_5830421.jpg"
"JOZI ROCHA";"JOZI ROCHA";"PTB";"";"afb612177749bd762c43051c2ed0b564";"";"";"sem_foto.jpg"
"ZECA CAVALCANTI";"ZECA CAVALCANTI";"PTB";"PE";"5830626";"2011.0";"54.0";"dep_5830626.jpg"
"WLADIMIR COSTA";"WLADIMIR COSTA";"SD";"PA";"5830474";"2011.0";"54.0";"dep_5830474.jpg"
"SERGIO BRITO";"SERGIO BRITO";"PSD";"BA";"5830291";"2011.0";"54.0";"dep_5830291.jpg"
"LAZARO BOTELHO";"LAZARO BOTELHO";"PP";"TO";"5830290";"2011.0";"54.0";"dep_5830290.jpg"
"JOSE REINALDO";"JOSE REINALDO";"PSB";"MA";"5830354";"2011.0";"54.0";"dep_5830354.jpg"
"NILTON CAPIXABA";"NILTON CAPIXABA";"PTB";"RO";"5830458";"2011.0";"54.0";"dep_5830458.jpg"
"BONIFACIO DE ANDRADA";"BONIFACIO DE ANDRADA";"PSDB";"MG";"5830755";"2011.0";"54.0";"dep_5830755.jpg"
"SANDRO ALEX";"SANDRO ALEX";"PPS";"PR";"5830763";"2011.0";"54.0";"dep_5830763.jpg"
