"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PT";"Não"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"Minoria";"Liberado"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PSD";"Sim"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"Solidaried";"Sim"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"GOV.";"Não"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PR";"Sim"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PV";"Não"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PSB";"Não"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PmdbPpPtbPscPhsPen";"Sim"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PCdoB";"Não"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"Repr.PSOL";"Não"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PDT";"Não"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PSDB";"Sim"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PROS";"Não"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"DEM";"Sim"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PPS";"Não"
"19281e2a4673015e677adc78d1625610";"19/8/2015";"20:25";"PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB";"Sim"
"a059311e13835776e4c99380f9a1a72f";"30/6/2015";"00:16";"PT";"Não"
"a059311e13835776e4c99380f9a1a72f";"30/6/2015";"00:16";"Minoria";"Liberado"
"a059311e13835776e4c99380f9a1a72f";"30/6/2015";"00:16";"Repr.PSOL";"Não"
"a059311e13835776e4c99380f9a1a72f";"30/6/2015";"00:16";"Solidaried";"Sim"
"a059311e13835776e4c99380f9a1a72f";"30/6/2015";"00:16";"GOV.";"Não"
"a059311e13835776e4c99380f9a1a72f";"30/6/2015";"00:16";"PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB";"Sim"
"a059311e13835776e4c99380f9a1a72f";"30/6/2015";"00:16";"PV";"Não"
"a059311e13835776e4c99380f9a1a72f";"30/6/2015";"00:16";"PSB";"Não"
"a059311e13835776e4c99380f9a1a72f";"30/6/2015";"00:16";"PSD";"Sim"
"a059311e13835776e4c99380f9a1a72f";"30/6/2015";"00:16";"PCdoB";"Não"
